user_id,nama,ratings
61,The Palace of Yogyakarta (Keraton Yogyakarta),2
66,The Palace of Yogyakarta (Keraton Yogyakarta),2
88,The Palace of Yogyakarta (Keraton Yogyakarta),5
102,The Palace of Yogyakarta (Keraton Yogyakarta),1
145,The Palace of Yogyakarta (Keraton Yogyakarta),3
149,The Palace of Yogyakarta (Keraton Yogyakarta),4
155,The Palace of Yogyakarta (Keraton Yogyakarta),2
159,The Palace of Yogyakarta (Keraton Yogyakarta),3
186,The Palace of Yogyakarta (Keraton Yogyakarta),1
188,The Palace of Yogyakarta (Keraton Yogyakarta),5
193,The Palace of Yogyakarta (Keraton Yogyakarta),2
196,The Palace of Yogyakarta (Keraton Yogyakarta),2
202,The Palace of Yogyakarta (Keraton Yogyakarta),3
209,The Palace of Yogyakarta (Keraton Yogyakarta),3
212,The Palace of Yogyakarta (Keraton Yogyakarta),3
219,The Palace of Yogyakarta (Keraton Yogyakarta),2
224,The Palace of Yogyakarta (Keraton Yogyakarta),1
250,The Palace of Yogyakarta (Keraton Yogyakarta),3
278,The Palace of Yogyakarta (Keraton Yogyakarta),4
284,The Palace of Yogyakarta (Keraton Yogyakarta),1
315,The Palace of Yogyakarta (Keraton Yogyakarta),3
317,The Palace of Yogyakarta (Keraton Yogyakarta),3
327,The Palace of Yogyakarta (Keraton Yogyakarta),3
344,The Palace of Yogyakarta (Keraton Yogyakarta),3
359,The Palace of Yogyakarta (Keraton Yogyakarta),5
370,The Palace of Yogyakarta (Keraton Yogyakarta),3
377,The Palace of Yogyakarta (Keraton Yogyakarta),1
384,The Palace of Yogyakarta (Keraton Yogyakarta),4
384,The Palace of Yogyakarta (Keraton Yogyakarta),1
385,The Palace of Yogyakarta (Keraton Yogyakarta),1
386,The Palace of Yogyakarta (Keraton Yogyakarta),1
389,The Palace of Yogyakarta (Keraton Yogyakarta),2
392,The Palace of Yogyakarta (Keraton Yogyakarta),5
421,The Palace of Yogyakarta (Keraton Yogyakarta),4
422,The Palace of Yogyakarta (Keraton Yogyakarta),3
431,The Palace of Yogyakarta (Keraton Yogyakarta),3
432,The Palace of Yogyakarta (Keraton Yogyakarta),4
438,The Palace of Yogyakarta (Keraton Yogyakarta),5
451,The Palace of Yogyakarta (Keraton Yogyakarta),4
460,The Palace of Yogyakarta (Keraton Yogyakarta),3
468,The Palace of Yogyakarta (Keraton Yogyakarta),1
490,The Palace of Yogyakarta (Keraton Yogyakarta),1
501,The Palace of Yogyakarta (Keraton Yogyakarta),5
507,The Palace of Yogyakarta (Keraton Yogyakarta),3
511,The Palace of Yogyakarta (Keraton Yogyakarta),5
514,The Palace of Yogyakarta (Keraton Yogyakarta),1
541,The Palace of Yogyakarta (Keraton Yogyakarta),5
556,The Palace of Yogyakarta (Keraton Yogyakarta),3
556,The Palace of Yogyakarta (Keraton Yogyakarta),4
568,The Palace of Yogyakarta (Keraton Yogyakarta),4
574,The Palace of Yogyakarta (Keraton Yogyakarta),1
577,The Palace of Yogyakarta (Keraton Yogyakarta),3
580,The Palace of Yogyakarta (Keraton Yogyakarta),4
588,The Palace of Yogyakarta (Keraton Yogyakarta),4
608,The Palace of Yogyakarta (Keraton Yogyakarta),5
613,The Palace of Yogyakarta (Keraton Yogyakarta),5
616,The Palace of Yogyakarta (Keraton Yogyakarta),2
628,The Palace of Yogyakarta (Keraton Yogyakarta),1
650,The Palace of Yogyakarta (Keraton Yogyakarta),4
657,The Palace of Yogyakarta (Keraton Yogyakarta),3
668,The Palace of Yogyakarta (Keraton Yogyakarta),3
669,The Palace of Yogyakarta (Keraton Yogyakarta),3
674,The Palace of Yogyakarta (Keraton Yogyakarta),1
681,The Palace of Yogyakarta (Keraton Yogyakarta),2
690,The Palace of Yogyakarta (Keraton Yogyakarta),5
714,The Palace of Yogyakarta (Keraton Yogyakarta),2
740,The Palace of Yogyakarta (Keraton Yogyakarta),3
744,The Palace of Yogyakarta (Keraton Yogyakarta),3
746,The Palace of Yogyakarta (Keraton Yogyakarta),2
748,The Palace of Yogyakarta (Keraton Yogyakarta),1
748,The Palace of Yogyakarta (Keraton Yogyakarta),1
764,The Palace of Yogyakarta (Keraton Yogyakarta),1
768,The Palace of Yogyakarta (Keraton Yogyakarta),2
776,The Palace of Yogyakarta (Keraton Yogyakarta),2
780,The Palace of Yogyakarta (Keraton Yogyakarta),5
782,The Palace of Yogyakarta (Keraton Yogyakarta),5
783,The Palace of Yogyakarta (Keraton Yogyakarta),5
785,The Palace of Yogyakarta (Keraton Yogyakarta),2
796,The Palace of Yogyakarta (Keraton Yogyakarta),5
797,The Palace of Yogyakarta (Keraton Yogyakarta),1
800,The Palace of Yogyakarta (Keraton Yogyakarta),2
806,The Palace of Yogyakarta (Keraton Yogyakarta),3
810,The Palace of Yogyakarta (Keraton Yogyakarta),4
812,The Palace of Yogyakarta (Keraton Yogyakarta),4
819,The Palace of Yogyakarta (Keraton Yogyakarta),4
826,The Palace of Yogyakarta (Keraton Yogyakarta),2
843,The Palace of Yogyakarta (Keraton Yogyakarta),5
861,The Palace of Yogyakarta (Keraton Yogyakarta),5
867,The Palace of Yogyakarta (Keraton Yogyakarta),5
871,The Palace of Yogyakarta (Keraton Yogyakarta),1
873,The Palace of Yogyakarta (Keraton Yogyakarta),1
879,The Palace of Yogyakarta (Keraton Yogyakarta),3
880,The Palace of Yogyakarta (Keraton Yogyakarta),1
898,The Palace of Yogyakarta (Keraton Yogyakarta),1
908,The Palace of Yogyakarta (Keraton Yogyakarta),4
951,The Palace of Yogyakarta (Keraton Yogyakarta),1
952,The Palace of Yogyakarta (Keraton Yogyakarta),3
960,The Palace of Yogyakarta (Keraton Yogyakarta),1
961,The Palace of Yogyakarta (Keraton Yogyakarta),3
963,The Palace of Yogyakarta (Keraton Yogyakarta),5
972,The Palace of Yogyakarta (Keraton Yogyakarta),5
990,The Palace of Yogyakarta (Keraton Yogyakarta),5
7,Museum HM Soeharto,1
9,Museum HM Soeharto,5
18,Museum HM Soeharto,3
28,Museum HM Soeharto,3
40,Museum HM Soeharto,5
54,Museum HM Soeharto,3
62,Museum HM Soeharto,4
75,Museum HM Soeharto,1
78,Museum HM Soeharto,5
80,Museum HM Soeharto,4
90,Museum HM Soeharto,4
100,Museum HM Soeharto,3
102,Museum HM Soeharto,1
109,Museum HM Soeharto,3
120,Museum HM Soeharto,5
122,Museum HM Soeharto,4
124,Museum HM Soeharto,1
127,Museum HM Soeharto,3
154,Museum HM Soeharto,2
174,Museum HM Soeharto,5
184,Museum HM Soeharto,2
197,Museum HM Soeharto,3
205,Museum HM Soeharto,3
207,Museum HM Soeharto,4
208,Museum HM Soeharto,5
209,Museum HM Soeharto,3
216,Museum HM Soeharto,1
229,Museum HM Soeharto,5
231,Museum HM Soeharto,2
242,Museum HM Soeharto,2
266,Museum HM Soeharto,3
268,Museum HM Soeharto,3
269,Museum HM Soeharto,2
280,Museum HM Soeharto,5
286,Museum HM Soeharto,1
287,Museum HM Soeharto,3
320,Museum HM Soeharto,2
328,Museum HM Soeharto,3
333,Museum HM Soeharto,3
343,Museum HM Soeharto,1
345,Museum HM Soeharto,5
363,Museum HM Soeharto,3
364,Museum HM Soeharto,4
370,Museum HM Soeharto,4
379,Museum HM Soeharto,4
386,Museum HM Soeharto,4
387,Museum HM Soeharto,3
388,Museum HM Soeharto,5
408,Museum HM Soeharto,4
409,Museum HM Soeharto,3
433,Museum HM Soeharto,2
462,Museum HM Soeharto,1
475,Museum HM Soeharto,3
477,Museum HM Soeharto,5
483,Museum HM Soeharto,5
487,Museum HM Soeharto,2
494,Museum HM Soeharto,2
509,Museum HM Soeharto,1
515,Museum HM Soeharto,1
524,Museum HM Soeharto,2
524,Museum HM Soeharto,1
525,Museum HM Soeharto,1
525,Museum HM Soeharto,5
531,Museum HM Soeharto,4
534,Museum HM Soeharto,3
541,Museum HM Soeharto,3
547,Museum HM Soeharto,3
548,Museum HM Soeharto,4
558,Museum HM Soeharto,2
570,Museum HM Soeharto,4
611,Museum HM Soeharto,5
621,Museum HM Soeharto,4
636,Museum HM Soeharto,2
642,Museum HM Soeharto,5
645,Museum HM Soeharto,2
649,Museum HM Soeharto,1
660,Museum HM Soeharto,2
661,Museum HM Soeharto,3
671,Museum HM Soeharto,1
680,Museum HM Soeharto,3
705,Museum HM Soeharto,5
735,Museum HM Soeharto,3
745,Museum HM Soeharto,3
746,Museum HM Soeharto,2
790,Museum HM Soeharto,3
801,Museum HM Soeharto,4
805,Museum HM Soeharto,1
805,Museum HM Soeharto,3
820,Museum HM Soeharto,3
829,Museum HM Soeharto,5
832,Museum HM Soeharto,1
833,Museum HM Soeharto,4
836,Museum HM Soeharto,2
847,Museum HM Soeharto,2
861,Museum HM Soeharto,4
864,Museum HM Soeharto,1
873,Museum HM Soeharto,1
885,Museum HM Soeharto,5
885,Museum HM Soeharto,3
891,Museum HM Soeharto,3
895,Museum HM Soeharto,5
896,Museum HM Soeharto,4
897,Museum HM Soeharto,3
898,Museum HM Soeharto,1
953,Museum HM Soeharto,1
961,Museum HM Soeharto,2
968,Museum HM Soeharto,1
7,Pantai Slili,1
22,Pantai Slili,2
33,Pantai Slili,1
51,Pantai Slili,2
55,Pantai Slili,5
70,Pantai Slili,5
78,Pantai Slili,3
80,Pantai Slili,5
81,Pantai Slili,3
82,Pantai Slili,3
89,Pantai Slili,1
91,Pantai Slili,5
93,Pantai Slili,3
110,Pantai Slili,2
131,Pantai Slili,2
143,Pantai Slili,5
144,Pantai Slili,5
160,Pantai Slili,4
174,Pantai Slili,4
200,Pantai Slili,1
201,Pantai Slili,4
203,Pantai Slili,4
205,Pantai Slili,2
205,Pantai Slili,5
212,Pantai Slili,4
242,Pantai Slili,3
247,Pantai Slili,4
257,Pantai Slili,5
265,Pantai Slili,1
266,Pantai Slili,3
271,Pantai Slili,4
285,Pantai Slili,4
286,Pantai Slili,1
290,Pantai Slili,4
320,Pantai Slili,2
321,Pantai Slili,5
335,Pantai Slili,4
345,Pantai Slili,1
347,Pantai Slili,1
349,Pantai Slili,3
358,Pantai Slili,4
364,Pantai Slili,3
379,Pantai Slili,4
385,Pantai Slili,5
398,Pantai Slili,3
400,Pantai Slili,2
413,Pantai Slili,2
425,Pantai Slili,4
428,Pantai Slili,1
430,Pantai Slili,4
430,Pantai Slili,1
433,Pantai Slili,4
436,Pantai Slili,2
438,Pantai Slili,2
441,Pantai Slili,5
456,Pantai Slili,1
459,Pantai Slili,3
465,Pantai Slili,2
475,Pantai Slili,5
475,Pantai Slili,1
498,Pantai Slili,5
501,Pantai Slili,1
506,Pantai Slili,2
513,Pantai Slili,5
522,Pantai Slili,5
540,Pantai Slili,1
544,Pantai Slili,5
553,Pantai Slili,2
555,Pantai Slili,1
559,Pantai Slili,5
559,Pantai Slili,2
569,Pantai Slili,4
575,Pantai Slili,2
578,Pantai Slili,1
594,Pantai Slili,2
610,Pantai Slili,5
627,Pantai Slili,4
634,Pantai Slili,1
635,Pantai Slili,4
639,Pantai Slili,2
640,Pantai Slili,2
641,Pantai Slili,1
644,Pantai Slili,1
647,Pantai Slili,3
653,Pantai Slili,2
659,Pantai Slili,1
676,Pantai Slili,4
688,Pantai Slili,5
698,Pantai Slili,5
702,Pantai Slili,4
711,Pantai Slili,4
713,Pantai Slili,3
721,Pantai Slili,3
741,Pantai Slili,3
748,Pantai Slili,5
761,Pantai Slili,1
765,Pantai Slili,2
792,Pantai Slili,4
800,Pantai Slili,4
814,Pantai Slili,5
820,Pantai Slili,2
823,Pantai Slili,1
824,Pantai Slili,4
841,Pantai Slili,2
849,Pantai Slili,2
849,Pantai Slili,5
857,Pantai Slili,4
859,Pantai Slili,1
875,Pantai Slili,1
883,Pantai Slili,1
902,Pantai Slili,1
914,Pantai Slili,3
937,Pantai Slili,1
938,Pantai Slili,1
945,Pantai Slili,5
953,Pantai Slili,4
961,Pantai Slili,2
965,Pantai Slili,3
974,Pantai Slili,2
977,Pantai Slili,5
7,Pantai Goa Cemara,1
14,Pantai Goa Cemara,2
36,Pantai Goa Cemara,4
42,Pantai Goa Cemara,3
43,Pantai Goa Cemara,2
56,Pantai Goa Cemara,5
69,Pantai Goa Cemara,5
85,Pantai Goa Cemara,4
100,Pantai Goa Cemara,2
107,Pantai Goa Cemara,2
114,Pantai Goa Cemara,5
117,Pantai Goa Cemara,3
125,Pantai Goa Cemara,2
145,Pantai Goa Cemara,4
145,Pantai Goa Cemara,3
147,Pantai Goa Cemara,1
166,Pantai Goa Cemara,1
177,Pantai Goa Cemara,5
180,Pantai Goa Cemara,5
189,Pantai Goa Cemara,3
195,Pantai Goa Cemara,1
200,Pantai Goa Cemara,3
205,Pantai Goa Cemara,2
206,Pantai Goa Cemara,5
207,Pantai Goa Cemara,5
228,Pantai Goa Cemara,1
246,Pantai Goa Cemara,1
248,Pantai Goa Cemara,4
254,Pantai Goa Cemara,4
263,Pantai Goa Cemara,3
268,Pantai Goa Cemara,2
272,Pantai Goa Cemara,3
292,Pantai Goa Cemara,4
299,Pantai Goa Cemara,5
300,Pantai Goa Cemara,3
309,Pantai Goa Cemara,5
327,Pantai Goa Cemara,3
353,Pantai Goa Cemara,2
361,Pantai Goa Cemara,4
370,Pantai Goa Cemara,3
413,Pantai Goa Cemara,1
416,Pantai Goa Cemara,2
418,Pantai Goa Cemara,4
420,Pantai Goa Cemara,2
434,Pantai Goa Cemara,5
444,Pantai Goa Cemara,5
445,Pantai Goa Cemara,3
456,Pantai Goa Cemara,2
464,Pantai Goa Cemara,5
468,Pantai Goa Cemara,5
507,Pantai Goa Cemara,2
518,Pantai Goa Cemara,5
557,Pantai Goa Cemara,3
559,Pantai Goa Cemara,1
563,Pantai Goa Cemara,4
563,Pantai Goa Cemara,1
581,Pantai Goa Cemara,5
588,Pantai Goa Cemara,4
596,Pantai Goa Cemara,4
620,Pantai Goa Cemara,1
630,Pantai Goa Cemara,2
645,Pantai Goa Cemara,1
651,Pantai Goa Cemara,5
674,Pantai Goa Cemara,3
680,Pantai Goa Cemara,4
686,Pantai Goa Cemara,4
689,Pantai Goa Cemara,1
695,Pantai Goa Cemara,3
711,Pantai Goa Cemara,3
722,Pantai Goa Cemara,1
734,Pantai Goa Cemara,3
734,Pantai Goa Cemara,3
737,Pantai Goa Cemara,3
745,Pantai Goa Cemara,5
772,Pantai Goa Cemara,2
777,Pantai Goa Cemara,3
780,Pantai Goa Cemara,5
794,Pantai Goa Cemara,3
796,Pantai Goa Cemara,4
797,Pantai Goa Cemara,3
799,Pantai Goa Cemara,3
809,Pantai Goa Cemara,3
811,Pantai Goa Cemara,3
812,Pantai Goa Cemara,1
818,Pantai Goa Cemara,2
822,Pantai Goa Cemara,2
839,Pantai Goa Cemara,3
840,Pantai Goa Cemara,2
844,Pantai Goa Cemara,2
846,Pantai Goa Cemara,3
852,Pantai Goa Cemara,5
858,Pantai Goa Cemara,2
858,Pantai Goa Cemara,4
863,Pantai Goa Cemara,1
863,Pantai Goa Cemara,3
877,Pantai Goa Cemara,4
884,Pantai Goa Cemara,2
906,Pantai Goa Cemara,1
907,Pantai Goa Cemara,5
924,Pantai Goa Cemara,5
943,Pantai Goa Cemara,3
964,Pantai Goa Cemara,4
970,Pantai Goa Cemara,3
986,Pantai Goa Cemara,1
989,Pantai Goa Cemara,1
994,Pantai Goa Cemara,5
995,Pantai Goa Cemara,4
7,Monumen Yogya Kembali,4
9,Monumen Yogya Kembali,2
15,Monumen Yogya Kembali,1
23,Monumen Yogya Kembali,2
27,Monumen Yogya Kembali,2
39,Monumen Yogya Kembali,5
62,Monumen Yogya Kembali,2
70,Monumen Yogya Kembali,1
76,Monumen Yogya Kembali,1
77,Monumen Yogya Kembali,1
87,Monumen Yogya Kembali,5
99,Monumen Yogya Kembali,3
106,Monumen Yogya Kembali,1
108,Monumen Yogya Kembali,1
116,Monumen Yogya Kembali,1
124,Monumen Yogya Kembali,4
134,Monumen Yogya Kembali,5
139,Monumen Yogya Kembali,5
155,Monumen Yogya Kembali,2
156,Monumen Yogya Kembali,1
168,Monumen Yogya Kembali,1
171,Monumen Yogya Kembali,4
193,Monumen Yogya Kembali,4
257,Monumen Yogya Kembali,5
261,Monumen Yogya Kembali,5
261,Monumen Yogya Kembali,3
265,Monumen Yogya Kembali,2
277,Monumen Yogya Kembali,2
283,Monumen Yogya Kembali,5
285,Monumen Yogya Kembali,3
332,Monumen Yogya Kembali,5
335,Monumen Yogya Kembali,5
358,Monumen Yogya Kembali,1
371,Monumen Yogya Kembali,1
373,Monumen Yogya Kembali,4
387,Monumen Yogya Kembali,2
394,Monumen Yogya Kembali,4
415,Monumen Yogya Kembali,3
425,Monumen Yogya Kembali,4
426,Monumen Yogya Kembali,4
427,Monumen Yogya Kembali,3
475,Monumen Yogya Kembali,1
482,Monumen Yogya Kembali,1
493,Monumen Yogya Kembali,5
501,Monumen Yogya Kembali,4
513,Monumen Yogya Kembali,3
528,Monumen Yogya Kembali,1
534,Monumen Yogya Kembali,5
535,Monumen Yogya Kembali,1
544,Monumen Yogya Kembali,2
552,Monumen Yogya Kembali,1
557,Monumen Yogya Kembali,5
560,Monumen Yogya Kembali,5
579,Monumen Yogya Kembali,4
581,Monumen Yogya Kembali,1
587,Monumen Yogya Kembali,4
593,Monumen Yogya Kembali,2
600,Monumen Yogya Kembali,3
621,Monumen Yogya Kembali,2
627,Monumen Yogya Kembali,5
630,Monumen Yogya Kembali,5
632,Monumen Yogya Kembali,1
644,Monumen Yogya Kembali,1
653,Monumen Yogya Kembali,3
653,Monumen Yogya Kembali,1
657,Monumen Yogya Kembali,1
668,Monumen Yogya Kembali,4
669,Monumen Yogya Kembali,5
681,Monumen Yogya Kembali,4
681,Monumen Yogya Kembali,4
694,Monumen Yogya Kembali,1
700,Monumen Yogya Kembali,4
711,Monumen Yogya Kembali,1
711,Monumen Yogya Kembali,3
713,Monumen Yogya Kembali,1
715,Monumen Yogya Kembali,3
725,Monumen Yogya Kembali,2
734,Monumen Yogya Kembali,4
745,Monumen Yogya Kembali,1
752,Monumen Yogya Kembali,5
759,Monumen Yogya Kembali,2
762,Monumen Yogya Kembali,1
766,Monumen Yogya Kembali,4
782,Monumen Yogya Kembali,3
797,Monumen Yogya Kembali,1
812,Monumen Yogya Kembali,3
873,Monumen Yogya Kembali,4
900,Monumen Yogya Kembali,1
911,Monumen Yogya Kembali,2
914,Monumen Yogya Kembali,5
922,Monumen Yogya Kembali,4
945,Monumen Yogya Kembali,3
946,Monumen Yogya Kembali,2
948,Monumen Yogya Kembali,1
954,Monumen Yogya Kembali,5
964,Monumen Yogya Kembali,3
978,Monumen Yogya Kembali,3
980,Monumen Yogya Kembali,1
7,Desa Wisata Pentingsari,4
9,Desa Wisata Pentingsari,1
10,Desa Wisata Pentingsari,3
15,Desa Wisata Pentingsari,5
22,Desa Wisata Pentingsari,3
47,Desa Wisata Pentingsari,2
48,Desa Wisata Pentingsari,3
53,Desa Wisata Pentingsari,1
62,Desa Wisata Pentingsari,1
62,Desa Wisata Pentingsari,3
63,Desa Wisata Pentingsari,4
82,Desa Wisata Pentingsari,1
83,Desa Wisata Pentingsari,5
110,Desa Wisata Pentingsari,5
118,Desa Wisata Pentingsari,1
123,Desa Wisata Pentingsari,2
132,Desa Wisata Pentingsari,3
136,Desa Wisata Pentingsari,4
138,Desa Wisata Pentingsari,1
140,Desa Wisata Pentingsari,2
142,Desa Wisata Pentingsari,4
145,Desa Wisata Pentingsari,4
150,Desa Wisata Pentingsari,3
160,Desa Wisata Pentingsari,4
167,Desa Wisata Pentingsari,1
171,Desa Wisata Pentingsari,2
188,Desa Wisata Pentingsari,4
192,Desa Wisata Pentingsari,3
196,Desa Wisata Pentingsari,4
200,Desa Wisata Pentingsari,4
232,Desa Wisata Pentingsari,3
240,Desa Wisata Pentingsari,2
247,Desa Wisata Pentingsari,3
248,Desa Wisata Pentingsari,1
271,Desa Wisata Pentingsari,2
295,Desa Wisata Pentingsari,4
304,Desa Wisata Pentingsari,3
311,Desa Wisata Pentingsari,1
316,Desa Wisata Pentingsari,1
320,Desa Wisata Pentingsari,5
320,Desa Wisata Pentingsari,5
326,Desa Wisata Pentingsari,1
330,Desa Wisata Pentingsari,5
345,Desa Wisata Pentingsari,5
348,Desa Wisata Pentingsari,5
352,Desa Wisata Pentingsari,2
364,Desa Wisata Pentingsari,5
366,Desa Wisata Pentingsari,5
375,Desa Wisata Pentingsari,2
379,Desa Wisata Pentingsari,3
389,Desa Wisata Pentingsari,1
391,Desa Wisata Pentingsari,4
396,Desa Wisata Pentingsari,4
414,Desa Wisata Pentingsari,3
451,Desa Wisata Pentingsari,1
459,Desa Wisata Pentingsari,1
459,Desa Wisata Pentingsari,5
463,Desa Wisata Pentingsari,2
472,Desa Wisata Pentingsari,3
483,Desa Wisata Pentingsari,1
499,Desa Wisata Pentingsari,2
510,Desa Wisata Pentingsari,2
514,Desa Wisata Pentingsari,1
515,Desa Wisata Pentingsari,3
516,Desa Wisata Pentingsari,3
517,Desa Wisata Pentingsari,5
519,Desa Wisata Pentingsari,5
535,Desa Wisata Pentingsari,5
570,Desa Wisata Pentingsari,1
578,Desa Wisata Pentingsari,1
580,Desa Wisata Pentingsari,5
583,Desa Wisata Pentingsari,2
584,Desa Wisata Pentingsari,1
597,Desa Wisata Pentingsari,4
598,Desa Wisata Pentingsari,2
606,Desa Wisata Pentingsari,5
624,Desa Wisata Pentingsari,4
645,Desa Wisata Pentingsari,4
647,Desa Wisata Pentingsari,3
647,Desa Wisata Pentingsari,1
653,Desa Wisata Pentingsari,1
675,Desa Wisata Pentingsari,4
705,Desa Wisata Pentingsari,2
707,Desa Wisata Pentingsari,5
713,Desa Wisata Pentingsari,2
735,Desa Wisata Pentingsari,3
739,Desa Wisata Pentingsari,1
750,Desa Wisata Pentingsari,2
751,Desa Wisata Pentingsari,1
757,Desa Wisata Pentingsari,3
767,Desa Wisata Pentingsari,2
782,Desa Wisata Pentingsari,5
782,Desa Wisata Pentingsari,2
792,Desa Wisata Pentingsari,3
796,Desa Wisata Pentingsari,1
810,Desa Wisata Pentingsari,2
839,Desa Wisata Pentingsari,5
840,Desa Wisata Pentingsari,1
853,Desa Wisata Pentingsari,2
854,Desa Wisata Pentingsari,1
858,Desa Wisata Pentingsari,4
882,Desa Wisata Pentingsari,1
882,Desa Wisata Pentingsari,2
888,Desa Wisata Pentingsari,1
906,Desa Wisata Pentingsari,2
912,Desa Wisata Pentingsari,3
923,Desa Wisata Pentingsari,5
926,Desa Wisata Pentingsari,2
951,Desa Wisata Pentingsari,5
953,Desa Wisata Pentingsari,2
963,Desa Wisata Pentingsari,5
964,Desa Wisata Pentingsari,2
980,Desa Wisata Pentingsari,4
7,Puncak Kebun Buah Mangunan,1
13,Puncak Kebun Buah Mangunan,5
13,Puncak Kebun Buah Mangunan,2
29,Puncak Kebun Buah Mangunan,4
37,Puncak Kebun Buah Mangunan,1
45,Puncak Kebun Buah Mangunan,3
53,Puncak Kebun Buah Mangunan,1
75,Puncak Kebun Buah Mangunan,4
78,Puncak Kebun Buah Mangunan,2
84,Puncak Kebun Buah Mangunan,5
87,Puncak Kebun Buah Mangunan,4
87,Puncak Kebun Buah Mangunan,2
102,Puncak Kebun Buah Mangunan,2
105,Puncak Kebun Buah Mangunan,4
108,Puncak Kebun Buah Mangunan,1
109,Puncak Kebun Buah Mangunan,4
112,Puncak Kebun Buah Mangunan,1
157,Puncak Kebun Buah Mangunan,5
172,Puncak Kebun Buah Mangunan,3
175,Puncak Kebun Buah Mangunan,1
179,Puncak Kebun Buah Mangunan,5
189,Puncak Kebun Buah Mangunan,3
193,Puncak Kebun Buah Mangunan,1
194,Puncak Kebun Buah Mangunan,2
197,Puncak Kebun Buah Mangunan,5
201,Puncak Kebun Buah Mangunan,4
202,Puncak Kebun Buah Mangunan,5
231,Puncak Kebun Buah Mangunan,4
260,Puncak Kebun Buah Mangunan,2
266,Puncak Kebun Buah Mangunan,2
285,Puncak Kebun Buah Mangunan,3
288,Puncak Kebun Buah Mangunan,2
290,Puncak Kebun Buah Mangunan,4
291,Puncak Kebun Buah Mangunan,5
306,Puncak Kebun Buah Mangunan,3
308,Puncak Kebun Buah Mangunan,2
309,Puncak Kebun Buah Mangunan,4
314,Puncak Kebun Buah Mangunan,4
335,Puncak Kebun Buah Mangunan,5
335,Puncak Kebun Buah Mangunan,2
350,Puncak Kebun Buah Mangunan,2
356,Puncak Kebun Buah Mangunan,3
371,Puncak Kebun Buah Mangunan,2
373,Puncak Kebun Buah Mangunan,4
383,Puncak Kebun Buah Mangunan,5
388,Puncak Kebun Buah Mangunan,1
394,Puncak Kebun Buah Mangunan,2
396,Puncak Kebun Buah Mangunan,5
398,Puncak Kebun Buah Mangunan,4
434,Puncak Kebun Buah Mangunan,4
443,Puncak Kebun Buah Mangunan,4
455,Puncak Kebun Buah Mangunan,3
475,Puncak Kebun Buah Mangunan,1
480,Puncak Kebun Buah Mangunan,3
488,Puncak Kebun Buah Mangunan,1
493,Puncak Kebun Buah Mangunan,2
496,Puncak Kebun Buah Mangunan,4
505,Puncak Kebun Buah Mangunan,5
508,Puncak Kebun Buah Mangunan,4
510,Puncak Kebun Buah Mangunan,1
528,Puncak Kebun Buah Mangunan,3
531,Puncak Kebun Buah Mangunan,4
534,Puncak Kebun Buah Mangunan,4
539,Puncak Kebun Buah Mangunan,1
556,Puncak Kebun Buah Mangunan,2
561,Puncak Kebun Buah Mangunan,3
564,Puncak Kebun Buah Mangunan,4
564,Puncak Kebun Buah Mangunan,3
564,Puncak Kebun Buah Mangunan,5
567,Puncak Kebun Buah Mangunan,1
571,Puncak Kebun Buah Mangunan,1
580,Puncak Kebun Buah Mangunan,3
589,Puncak Kebun Buah Mangunan,1
596,Puncak Kebun Buah Mangunan,1
609,Puncak Kebun Buah Mangunan,4
609,Puncak Kebun Buah Mangunan,3
618,Puncak Kebun Buah Mangunan,1
620,Puncak Kebun Buah Mangunan,3
625,Puncak Kebun Buah Mangunan,3
634,Puncak Kebun Buah Mangunan,3
634,Puncak Kebun Buah Mangunan,1
644,Puncak Kebun Buah Mangunan,1
720,Puncak Kebun Buah Mangunan,5
721,Puncak Kebun Buah Mangunan,2
721,Puncak Kebun Buah Mangunan,5
723,Puncak Kebun Buah Mangunan,1
733,Puncak Kebun Buah Mangunan,5
754,Puncak Kebun Buah Mangunan,3
759,Puncak Kebun Buah Mangunan,3
761,Puncak Kebun Buah Mangunan,4
761,Puncak Kebun Buah Mangunan,4
764,Puncak Kebun Buah Mangunan,4
767,Puncak Kebun Buah Mangunan,3
783,Puncak Kebun Buah Mangunan,4
796,Puncak Kebun Buah Mangunan,1
797,Puncak Kebun Buah Mangunan,4
827,Puncak Kebun Buah Mangunan,2
841,Puncak Kebun Buah Mangunan,2
844,Puncak Kebun Buah Mangunan,3
848,Puncak Kebun Buah Mangunan,2
861,Puncak Kebun Buah Mangunan,4
865,Puncak Kebun Buah Mangunan,3
876,Puncak Kebun Buah Mangunan,2
878,Puncak Kebun Buah Mangunan,5
889,Puncak Kebun Buah Mangunan,5
915,Puncak Kebun Buah Mangunan,5
935,Puncak Kebun Buah Mangunan,2
946,Puncak Kebun Buah Mangunan,2
947,Puncak Kebun Buah Mangunan,5
958,Puncak Kebun Buah Mangunan,2
963,Puncak Kebun Buah Mangunan,1
965,Puncak Kebun Buah Mangunan,2
976,Puncak Kebun Buah Mangunan,1
985,Puncak Kebun Buah Mangunan,1
7,XT Square,2
19,XT Square,5
23,XT Square,2
24,XT Square,5
30,XT Square,4
38,XT Square,1
46,XT Square,2
57,XT Square,2
58,XT Square,3
58,XT Square,3
69,XT Square,4
74,XT Square,2
82,XT Square,4
131,XT Square,4
131,XT Square,4
134,XT Square,3
141,XT Square,3
171,XT Square,3
171,XT Square,3
179,XT Square,3
